@relation 'random1.csv'

@attribute name string
@attribute Feature1 numeric
@attribute Feature2 numeric
@attribute Feature3 numeric
@attribute Feature4 numeric
@attribute Feature5 numeric
@attribute Feature6 numeric
@attribute Feature7 numeric
@attribute Feature8 numeric
@attribute Feature9 numeric
@attribute Feature10 numeric
@attribute Feature11 numeric
@attribute Feature12 numeric
@attribute Feature13 numeric
@attribute Feature14 numeric

@data
'sample4.wav',2.604126,1.213939,3.382523,4.405311,0.889928,5.161490,2.704295,6.804951,4.409334,2.101455,3.485353,5.631251,5.681554,5.553470
'sample4.wav',5.517738,3.229885,2.479857,5.296437,4.664930,5.016239,4.262659,3.892743,2.816555,3.137330,5.635757,6.842434,3.471541,3.268826
'sample4.wav',4.256228,3.519487,2.501351,5.362824,0.579171,2.292900,1.173228,7.218698,1.052760,2.596221,6.148185,4.259178,4.055733,3.061288
'sample4.wav',2.691834,3.148649,5.587517,5.489171,4.206800,2.659375,1.114706,4.139245,3.180294,6.188377,5.415839,6.654702,5.064209,3.153352
'sample4.wav',4.892021,1.875079,4.573316,5.221793,0.795128,6.168662,4.604155,5.797837,2.294159,5.752845,4.464806,7.014510,5.046277,3.672085
'sample4.wav',3.406723,1.965538,2.490410,3.429615,4.315433,6.113711,3.817571,6.715637,2.578477,4.411344,5.934308,4.303600,4.868129,6.336398
'sample4.wav',3.059590,1.000937,3.984952,3.446562,3.028891,3.542938,3.916357,2.841781,1.158003,2.809689,5.065867,3.347498,3.464730,6.085806
'sample4.wav',3.471642,4.120339,2.898517,1.330529,1.024894,2.905494,2.174558,7.078434,3.597011,4.052715,5.830206,5.246191,3.553730,4.399645
'sample4.wav',3.176746,2.606866,3.703288,3.288764,4.023705,4.668037,3.763967,7.624566,2.801766,5.129085,5.196223,5.090756,6.649353,2.374274
'sample4.wav',3.389532,1.916646,5.618291,3.981635,3.972981,4.781782,2.239234,5.928345,5.889282,1.668889,3.543461,2.149046,6.266751,4.828670
'sample4.wav',2.657433,4.018837,3.900030,1.554276,0.513978,1.752944,5.088005,4.575194,3.545182,4.897118,2.730991,4.780844,5.093054,4.646214
'sample4.wav',5.620161,1.327555,1.573678,2.722780,0.893292,5.753193,2.850316,6.338162,5.329280,3.521350,4.511756,4.695436,4.709922,1.883769
'sample4.wav',3.853505,4.367699,5.012142,2.324185,3.050113,4.244253,2.273589,7.281718,4.974948,1.982036,4.634612,6.708944,3.776205,4.430475
'sample4.wav',5.137154,4.226166,4.451616,3.904761,1.661545,6.201701,0.509943,5.158705,2.520533,1.697356,3.253933,2.976947,4.583311,3.167939
'sample4.wav',5.919986,4.374673,1.365020,3.180814,1.372477,2.247655,4.383561,3.585811,2.227899,5.742813,5.016449,5.083526,5.404516,4.181148
'sample4.wav',4.939751,1.994466,1.627546,3.079360,3.982552,6.385275,3.442405,5.048916,2.286142,3.528210,3.422677,2.128801,5.604650,2.937516
'sample4.wav',5.123176,2.059679,2.305840,1.274924,3.119120,6.289754,1.991574,3.038924,4.669294,5.701624,2.379095,6.143629,5.140967,6.326588
'sample4.wav',4.670087,4.450205,2.938701,2.302337,3.468374,2.128555,3.653607,7.263361,5.791709,3.284566,3.522227,5.028992,5.780964,2.837067
'sample4.wav',3.063832,2.463077,3.462861,2.224749,3.523219,3.730817,1.522937,5.240845,4.109383,4.014677,5.947574,3.514274,3.050359,5.142870
'sample4.wav',4.895958,2.996273,2.196276,4.549334,4.696156,3.268841,0.879799,3.954690,5.158294,1.690240,3.951605,3.253138,4.086520,2.931442
'sample4.wav',6.709162,3.620065,4.960569,4.298113,0.636993,5.885798,1.678801,4.704684,5.173280,5.143508,2.977650,2.582601,3.330144,5.140899
'sample4.wav',6.813808,4.948118,4.784712,1.599766,3.070484,6.394281,0.714631,7.477670,3.691375,1.899563,4.599757,4.757785,6.051881,3.217469
'sample4.wav',3.795643,2.875096,2.189529,1.649955,2.485391,5.300633,5.071080,5.967349,2.162531,1.830338,5.306294,2.786890,4.765650,3.990909
'sample4.wav',3.486478,3.326414,3.899261,1.393702,2.684560,5.073778,4.209130,6.528406,2.780238,4.083506,3.810770,5.935157,5.815948,6.770704
'sample4.wav',5.269069,2.997994,1.328542,4.680059,1.145399,4.861589,2.493878,3.254577,3.622299,6.098903,7.104814,2.330577,3.940019,2.332181
'sample4.wav',5.645730,4.779092,4.170605,3.784609,3.776957,3.233943,2.057103,4.001811,1.121176,3.376360,6.535401,2.160538,5.355236,5.691766
'sample4.wav',4.529316,4.462359,2.557772,5.175715,1.326822,5.315264,3.617330,6.738105,2.570544,3.752554,6.845226,6.222766,6.078353,6.691382
'sample4.wav',3.474049,0.992728,4.168267,1.534481,1.031623,2.442772,0.678936,6.475269,4.909985,5.190231,6.874652,6.272159,5.981979,2.425809
'sample4.wav',7.183837,1.037027,2.297300,2.286666,4.393670,5.454883,0.297018,4.797782,3.364907,4.178148,2.233284,2.971118,6.143217,5.303461
'sample4.wav',2.854527,1.361053,4.222928,1.274479,0.171980,2.114079,1.150696,6.130067,2.191084,3.607687,4.429004,6.039805,3.669233,4.985133
'sample4.wav',2.972718,3.902428,2.789654,4.286628,0.217754,6.492800,1.472566,6.119950,2.320478,3.623470,5.661569,3.635355,6.621316,3.497039
'sample4.wav',3.154377,1.139203,2.779880,2.391042,2.226021,4.699361,5.091969,3.595675,4.981700,2.955295,6.530008,6.756314,2.290579,5.026442
'sample4.wav',3.276473,5.058234,1.855605,4.549510,0.364491,6.129292,1.188261,2.743008,3.853798,4.397111,2.755842,6.502555,2.884836,4.985535
'sample4.wav',5.548964,3.691725,4.443390,1.655337,4.932985,2.625262,0.422664,2.823551,2.866413,1.884888,3.781649,3.123227,4.673908,3.018065
'sample4.wav',5.312720,1.020712,4.917315,3.623845,3.180553,6.594819,0.585768,3.189261,1.451631,4.046564,3.543571,4.795454,4.292710,5.204185
'sample4.wav',2.704561,4.435018,5.453147,1.233310,3.317693,2.861104,1.945471,6.897141,5.879519,5.847404,3.261051,5.749641,2.307213,3.227372
'sample4.wav',7.100178,4.690589,3.391389,1.510387,1.675583,2.771635,4.328040,3.199496,0.923585,2.944655,4.895362,6.101655,2.065716,6.481296
'sample4.wav',6.087479,4.951847,1.786505,3.348534,2.413552,3.664519,0.300208,4.285293,2.154696,2.896534,4.466796,6.348530,2.185627,5.388642
'sample4.wav',6.133379,2.996530,3.835293,4.557091,0.117262,5.559062,0.819114,6.331407,4.248851,4.141023,3.440516,4.452740,3.898837,4.216911
'sample4.wav',2.761194,2.957928,1.811690,4.010591,1.036194,5.850590,1.086839,4.511290,4.003033,4.698976,6.795291,6.420631,6.788773,3.896699
'sample4.wav',6.746374,1.026837,2.872752,2.028444,4.328527,3.702029,4.907613,5.232785,3.007007,4.388436,6.962129,5.269939,3.717030,5.664517
'sample4.wav',7.116197,2.711927,5.086163,4.097792,0.373753,3.666532,5.139491,3.976041,4.048454,5.906869,3.196321,3.202683,4.576387,3.354843
'sample4.wav',7.366163,2.885891,2.966198,4.499610,1.589796,5.513280,4.907734,5.567252,1.093805,2.914952,2.927334,2.799399,5.699261,6.565149
'sample4.wav',6.738865,0.969919,5.449082,2.578002,4.169167,2.900153,4.952110,5.019620,3.126875,3.342416,4.398152,2.823270,3.733330,4.297396
'sample4.wav',6.371966,2.612997,2.686177,5.027802,3.095395,5.983235,1.288821,6.337236,2.538052,2.937114,3.391811,5.969172,3.005564,5.239253
'sample4.wav',5.011058,2.819118,4.312021,1.893971,4.609055,5.065460,1.457426,3.206483,4.884581,2.446952,3.447369,4.604160,2.000369,3.456840
'sample4.wav',3.332183,1.137567,3.763916,2.210388,4.456605,6.541495,2.073410,7.580440,5.175096,3.259164,7.071689,3.753090,5.286154,3.766171
'sample4.wav',4.437119,3.259376,1.325119,3.977509,1.262618,2.582149,4.533163,4.758768,5.513818,6.027581,4.913055,6.252064,2.844410,4.464995
'sample4.wav',3.113827,0.275108,2.882764,5.345024,4.827062,2.735444,4.950563,6.656059,2.376802,2.224193,6.356739,5.750054,4.608806,2.605537
'sample4.wav',2.598619,1.737486,5.444330,5.097201,2.297536,3.219139,3.308402,4.836154,5.410028,4.299053,3.747384,2.273782,3.242090,4.429114
'sample4.wav',7.139880,2.808529,1.098541,3.954280,4.478844,5.414590,1.548164,6.735057,1.373404,2.030866,3.294643,6.085393,3.562421,4.030755
'sample4.wav',3.950701,1.777400,2.741026,1.015298,2.360305,3.493213,0.620133,5.105380,2.872025,2.541689,5.750243,5.884229,6.817657,5.574596
'sample4.wav',3.921840,3.154484,2.023989,5.726519,2.962160,4.676810,1.166457,5.376745,4.287097,5.256011,2.806256,5.564993,2.924616,6.640255
'sample4.wav',4.108852,1.953195,1.959832,4.966243,0.094448,3.571704,3.872935,2.736587,1.664184,2.426812,5.062830,4.598045,5.939830,4.050031
'sample4.wav',4.779512,0.818135,2.606391,3.000501,3.678230,4.406969,3.563516,5.708099,1.223394,3.107787,5.544485,3.072547,4.214730,6.687950
'sample4.wav',5.685163,4.712599,5.441301,5.371106,2.112555,3.581742,2.802203,3.830229,1.428951,2.845219,6.820895,5.422699,4.789667,4.341656
'sample4.wav',2.570312,3.346326,3.333280,4.375841,0.629240,4.981705,4.342284,6.132218,1.379386,5.686593,6.072425,2.917487,2.856510,2.904427
'sample4.wav',6.655204,3.437402,4.836977,2.215687,3.017335,1.728101,2.486538,5.266851,2.876529,1.397715,2.848847,4.042740,2.524245,4.386174
'sample4.wav',5.239334,3.520183,2.572149,1.846083,0.059492,5.720152,1.766921,3.663587,5.822935,4.408975,5.911754,2.864188,3.230891,2.080578
'sample4.wav',6.714671,3.866320,3.114201,5.309483,4.733327,3.403810,3.091329,6.876887,3.741851,2.419741,4.154871,2.362322,5.017374,5.557921
'sample4.wav',4.183567,4.354419,5.576272,2.637064,3.493113,5.232107,3.352767,3.169186,2.308452,4.822875,3.928556,5.560353,4.412415,1.869847
'sample4.wav',4.674304,2.726817,1.485706,2.629617,1.395043,6.448999,0.242488,4.036409,4.240198,1.637491,6.614475,2.440460,6.868395,4.661425
'sample4.wav',2.715368,0.902875,1.172325,3.004726,3.804740,4.191615,0.338740,4.909328,3.993867,6.109691,4.404423,4.953787,2.642702,3.082600
'sample4.wav',3.329709,2.046853,4.351196,4.821390,3.327713,4.985371,0.430739,5.551100,5.474398,3.278638,2.952198,6.847371,3.697348,4.040573
'sample4.wav',5.758211,4.248628,5.479303,1.824198,1.454604,3.801857,0.474970,3.218561,1.934095,5.411479,3.839983,2.642862,4.571828,5.905026
'sample4.wav',4.098316,1.000353,1.365293,4.445311,2.714125,5.902022,0.511919,3.234110,1.152029,2.687273,2.369679,4.930508,5.352689,6.036120
'sample4.wav',6.936602,1.793408,4.079273,4.220442,0.337133,4.925697,4.978929,2.761727,4.412378,1.333048,2.585636,2.759188,4.506494,6.693894
'sample4.wav',3.034947,4.975891,1.551099,5.110627,3.423189,4.175818,0.570833,4.808914,1.695698,4.138344,2.936108,2.654982,2.381091,4.576244
'sample4.wav',7.386261,4.174994,4.290603,2.896594,4.650468,3.497110,2.431375,4.184270,4.252369,1.545864,5.276789,6.115547,6.721834,3.189670
'sample4.wav',5.144082,1.254471,3.948857,1.563362,2.369246,5.080777,4.936030,4.041764,1.238657,4.280431,5.834291,6.576419,4.158826,1.905140
'sample4.wav',5.978758,5.142397,1.039406,5.301275,1.880104,2.150567,2.698231,5.960523,1.045821,4.343946,6.013812,3.549233,3.562824,4.344805
'sample4.wav',7.441629,0.462225,4.810408,4.569774,4.623023,1.892764,1.206594,6.512356,5.105168,5.171735,4.721746,4.926536,2.108720,3.074442
'sample4.wav',3.883418,2.270947,5.751842,3.878911,0.093918,6.001209,5.147317,7.234569,4.666710,3.983165,2.229813,2.197857,4.493986,4.015917
'sample5.wav',4.516784,2.165222,3.004513,4.709548,4.682229,4.913867,5.004605,5.076906,1.386008,3.628100,5.115174,3.623026,5.953917,1.901079
'sample5.wav',4.768371,2.144996,2.544533,4.772213,3.503141,4.706823,3.520793,7.051888,1.939508,2.916700,3.808538,6.644234,6.607301,4.883501
'sample5.wav',6.263956,0.703145,1.064819,3.779300,4.142238,3.764258,0.537580,3.097216,1.331826,2.660397,6.039622,5.066486,4.351107,3.209865
'sample5.wav',6.535191,2.265085,1.946803,5.008420,4.324737,4.173067,1.213519,6.052513,5.225772,5.509810,6.597067,5.006422,4.276620,6.384316
'sample5.wav',2.945279,3.211261,3.725853,4.355589,0.588937,2.475234,0.383841,6.381237,1.020025,2.314716,4.247237,6.434632,6.148905,6.130654
'sample5.wav',3.334756,5.083838,3.827665,3.679396,3.561050,2.120390,2.683604,4.606771,2.154908,1.933999,7.108429,6.270155,2.533604,3.983479
'sample5.wav',4.242346,1.243035,2.083381,4.433490,2.794385,5.081154,4.905849,5.976475,3.975199,4.071966,6.271547,2.821059,2.683686,2.931986
'sample5.wav',2.727695,1.913937,4.092497,5.779778,2.639192,2.367886,3.042858,2.779086,3.239013,4.692785,5.261912,2.363965,5.250219,4.534235
'sample5.wav',5.053599,1.474741,1.121267,4.142620,1.604712,4.298088,2.352283,5.673297,4.588865,3.071245,6.056668,6.486331,6.014298,5.265523
'sample5.wav',4.123416,1.601022,5.523319,5.099519,0.843127,1.672394,3.165072,4.354006,1.873174,4.692732,7.031855,4.197745,5.993918,5.456198
'sample5.wav',3.322516,1.085479,1.283442,1.948686,1.634692,3.779819,1.227784,3.252115,3.638374,2.980976,3.014315,2.834963,6.289950,3.698668
'sample5.wav',3.488904,0.257830,2.490678,4.761236,3.391386,2.776234,3.517886,6.021693,3.192678,5.403793,4.284179,3.226537,3.983491,5.187127
'sample5.wav',6.969939,2.390552,4.076037,2.111761,2.655807,4.954240,1.774342,5.397123,5.753950,4.562621,4.196485,3.635768,2.508751,2.815155
'sample5.wav',5.821127,1.361732,3.340343,3.086108,3.075055,4.170039,3.325766,3.568802,2.518093,3.034662,6.937302,5.915019,2.057186,3.158824
'sample5.wav',4.786512,4.487164,3.475414,4.958227,3.837628,4.654816,1.932955,4.661488,1.910125,1.666131,2.655457,3.666500,2.628695,4.919024
'sample5.wav',7.004833,2.786585,2.716407,3.003668,0.855366,2.655398,0.917962,5.142670,3.733459,4.261376,6.174015,2.200455,5.312014,5.173193
'sample5.wav',2.964229,4.714207,4.665326,1.229405,2.507861,2.341535,0.577480,4.871267,3.312726,5.744047,4.415335,6.248941,6.134187,4.553344
'sample5.wav',6.171901,5.013182,2.233345,2.009086,3.859493,1.773475,3.849049,5.858682,2.359171,6.022846,5.245795,7.057585,4.949089,3.801115
'sample5.wav',6.125508,3.070661,4.067152,1.218173,1.540110,6.352243,4.342117,3.445508,2.922839,3.412748,6.053681,6.995081,2.778637,6.413701
'sample5.wav',5.253478,0.738408,5.431708,4.199675,4.230381,5.132036,1.992422,7.328391,3.410875,5.866646,6.741214,5.125509,4.766615,3.207245
'sample5.wav',3.365142,4.776194,2.474148,2.262652,3.435091,4.425696,0.790292,7.032676,4.845472,4.059192,6.756607,4.993862,6.151445,2.264918
'sample5.wav',5.430228,3.111335,4.887984,3.103279,1.678359,3.131601,0.521694,4.009794,1.363424,5.935188,7.068044,3.896236,3.865559,2.645880
'sample5.wav',3.943856,4.561608,4.758967,1.863040,2.727371,1.867688,4.616139,5.227106,1.904507,1.260591,6.719399,6.460031,4.999050,2.006041
'sample5.wav',3.114786,2.265911,1.442401,5.426138,4.225138,5.923331,1.329083,5.134076,1.020952,3.419953,4.273345,6.218413,4.484575,5.652914
'sample5.wav',3.507179,3.179818,1.607726,2.708930,1.250937,4.637940,3.991052,2.889520,4.303905,4.284107,6.006059,3.477733,4.037717,5.131895
'sample5.wav',6.918879,0.497349,2.895780,2.029477,0.133473,1.747164,2.590360,4.705138,4.573837,5.208895,4.213821,4.473709,2.428865,2.151774
'sample5.wav',2.801435,4.767394,4.257453,4.980793,3.073446,6.320485,4.137191,4.574183,1.644433,6.124712,5.436968,2.432985,5.806411,2.427294
'sample5.wav',3.656604,3.353928,4.109308,1.126209,2.730018,1.703471,1.698075,3.516287,2.446597,5.492461,3.094905,2.155190,3.232905,5.788382
'sample5.wav',2.712943,0.666030,4.220676,1.202757,1.167800,4.859307,2.698019,6.929357,2.556186,6.246670,2.985862,6.298375,2.206475,3.957806
'sample5.wav',4.652781,3.644657,0.867722,3.652952,4.635758,5.597957,4.190664,5.945720,1.830068,4.494556,6.899986,2.584118,3.739289,3.679408
'sample5.wav',2.510587,2.122553,1.463837,5.670694,4.716029,4.287044,3.906617,5.275690,4.335178,2.040373,7.042887,4.621035,2.951045,5.696532
'sample5.wav',6.930128,0.568055,4.640321,4.014932,2.479201,3.110772,4.463806,6.286807,3.720240,1.396770,6.824594,6.273980,5.346742,5.843430
'sample5.wav',3.427462,1.215926,5.030366,4.009743,3.524192,4.796172,2.921528,3.088066,3.618118,5.995045,3.625071,5.363806,2.534301,3.857946
'sample5.wav',2.911024,1.387526,4.555532,4.223190,2.618981,3.781873,4.133264,7.320278,5.564835,1.778998,6.750812,5.199202,4.409924,3.762498
'sample5.wav',3.981006,1.276797,5.543406,5.613512,1.462221,4.386382,4.904354,2.851951,1.054170,4.063728,4.770625,5.477600,5.196782,3.031955
'sample5.wav',4.724459,3.658553,5.419360,2.100145,0.083305,2.608515,3.884239,3.814357,4.208610,5.084615,6.419058,6.244915,4.584220,3.491616
'sample5.wav',2.952518,3.914294,1.936160,5.428381,1.500801,5.376974,0.464967,5.181073,4.772948,3.956487,3.482429,4.290517,6.701736,4.396660
'sample5.wav',7.421120,2.879965,3.369625,1.247969,3.368475,2.718811,1.106810,3.393264,4.136815,3.617789,6.830589,2.369817,5.484624,6.512676
'sample5.wav',4.104635,2.910949,4.759490,5.064058,0.811515,2.155142,3.887305,3.942625,5.820724,4.795927,4.717279,3.203009,6.171732,3.594568
'sample6.wav',3.930905,3.296395,3.433048,1.166818,1.163941,6.136455,0.701176,7.222602,5.672218,2.634419,4.525251,6.506999,4.250227,6.623472
'sample6.wav',2.754397,5.070816,3.907748,3.079071,4.424163,5.766215,5.038744,5.370359,4.650817,3.607260,3.464286,4.922492,6.086955,3.660298
'sample6.wav',3.935391,3.314922,3.611992,3.977192,3.064691,6.068449,4.021680,6.974352,1.381062,5.580629,5.236287,3.062736,4.687552,4.364793
'sample6.wav',2.675927,3.145809,4.475749,1.987835,3.270122,2.095151,5.126547,5.298112,3.242427,4.199731,6.894669,2.489254,3.745320,3.011361
'sample6.wav',4.971312,4.689466,1.137799,4.984315,0.381967,5.155468,1.741412,6.929645,1.417828,6.191616,4.306438,3.047829,5.312486,5.620121
'sample6.wav',6.251300,2.997715,3.284721,2.058800,1.128781,2.505651,3.824923,3.873871,2.757855,5.961242,6.479819,6.925518,5.755689,5.805656
'sample6.wav',5.599521,1.820631,1.970409,1.875927,3.936024,5.819751,4.232654,3.260959,1.245961,5.994213,5.624753,3.993996,4.238878,2.229919
'sample6.wav',2.893629,4.929227,2.507744,4.073068,3.181440,5.294815,2.232111,5.917683,5.455791,4.093136,4.504116,5.756803,5.011803,6.484770
'sample6.wav',2.848483,2.343147,3.578979,5.709141,0.389135,5.533995,2.388294,3.219677,3.896634,1.319187,4.064702,2.710608,2.903779,5.819833
'sample6.wav',6.330374,3.151244,4.539217,4.311684,3.322146,5.472006,3.035937,4.109562,5.803599,2.818625,4.080455,5.155523,5.309790,4.749174
'sample6.wav',6.969845,3.744843,2.882316,2.078351,2.634350,1.940027,3.968429,3.173919,5.460884,5.621893,2.950994,3.284500,2.910108,2.189014
'sample6.wav',5.113031,3.537423,3.358880,5.571808,4.773701,4.703768,3.249752,4.113300,3.398922,2.093801,4.043088,6.002631,4.758383,5.075629
'sample6.wav',2.989942,1.207326,1.465651,2.904843,0.140306,6.146889,1.728965,7.243822,1.133810,5.579933,3.342081,3.638917,6.682251,2.724091
'sample6.wav',6.573215,0.551648,1.894967,1.178770,3.679642,4.235183,4.163024,5.251012,4.367459,4.561871,6.170536,3.563790,6.739159,2.718147
'sample6.wav',4.134660,1.515928,2.284937,2.140584,2.028642,4.185387,3.971188,4.006007,1.267249,1.804181,3.703609,6.529985,5.831730,4.045320
'sample6.wav',3.914036,4.481123,3.070618,5.538292,3.472284,2.932613,1.383725,4.394149,3.558885,6.126992,4.924412,3.740393,5.784441,2.874276
'sample6.wav',6.175738,2.940317,2.022199,5.348799,0.401488,6.512545,2.692419,5.138926,4.053619,2.279862,3.581423,2.755181,4.421878,5.940514
'sample6.wav',2.495854,2.466670,2.137106,3.916202,3.826281,4.560149,0.890148,6.641111,5.130465,3.971912,6.147860,4.738864,2.486060,5.715978
'sample6.wav',2.686408,2.295036,5.278702,3.807790,0.289666,6.496462,0.803545,3.965847,4.015506,1.353432,3.040443,3.164813,6.504494,4.149756
'sample6.wav',5.783752,4.013461,3.751488,1.009302,3.248103,1.861722,3.458325,5.775155,1.275702,4.151645,2.222400,6.627288,6.203759,6.435143
'sample6.wav',5.461511,3.413134,5.514162,1.638170,2.539927,2.597671,0.521208,7.661945,2.395833,3.437021,4.022966,4.212214,2.901696,5.649441
'sample6.wav',5.074683,3.432178,3.911188,2.077064,2.686502,4.253330,1.162873,2.749485,5.313230,2.216970,2.760078,4.532794,3.822856,4.575486
'sample6.wav',6.092718,0.948636,2.074384,5.137957,3.727311,4.858799,4.408788,4.975662,4.564367,5.910596,2.246012,2.502675,2.925156,2.905015
'sample6.wav',5.980438,2.305416,1.333476,2.941930,1.408895,3.358186,3.134029,5.286308,3.850218,5.296384,4.228080,6.912576,5.093405,4.627926
'sample6.wav',6.351056,2.668962,3.552608,2.594236,1.226231,4.896179,3.541613,7.068427,4.036545,4.595279,6.379727,4.495126,2.482272,2.427621
'sample6.wav',3.884056,2.020193,3.034017,2.312752,3.835768,3.431720,4.979825,3.438159,4.696002,2.762985,3.005038,2.956965,6.781829,6.602222
'sample6.wav',5.906831,2.545393,4.278319,2.486479,4.836525,5.906680,4.182261,3.607750,2.133883,1.542675,2.683525,2.393714,6.643953,5.651027
'sample6.wav',5.227520,1.855638,4.617986,3.144749,0.867085,4.368553,3.910337,7.331126,2.002062,1.608923,2.787466,6.134037,5.146691,3.981197
'sample6.wav',4.426775,4.029264,2.817895,1.965891,1.929022,5.019930,4.147250,6.602647,2.304573,4.617855,2.881911,2.156379,4.070057,4.417462
'sample6.wav',2.752124,2.063251,3.657856,3.841251,0.520065,2.937393,1.524418,3.479973,4.784565,3.984045,4.736621,3.086355,6.108068,3.209892
'sample6.wav',6.345049,3.701314,1.848708,4.292188,4.708865,2.261221,2.219421,7.365510,2.987644,3.683073,4.609906,5.654524,2.650413,1.858977
'sample6.wav',4.132090,2.548198,5.538432,4.431756,4.050632,1.857562,1.522164,3.008801,1.438895,4.079475,4.945693,4.607343,2.758440,5.939430
'sample6.wav',5.483501,3.789433,3.384822,2.772561,3.687080,6.094245,1.229324,4.584432,2.968542,5.302041,4.332839,6.219576,6.499756,5.847566
'sample6.wav',6.150441,4.831328,2.202022,5.787812,4.009620,5.420466,1.578106,6.142036,5.458225,5.235502,4.209574,2.933639,4.334470,5.454055
'sample6.wav',2.968237,2.729803,1.966486,2.222552,2.903901,5.664926,3.577728,2.821220,3.716567,1.819074,6.108893,6.323472,3.923214,2.007272
'sample6.wav',3.083613,4.658875,5.585431,4.745218,1.844504,3.861558,2.328855,7.118619,4.869738,3.763383,4.055984,3.593302,4.527366,5.066391
'sample6.wav',5.191872,1.234495,4.267893,2.954997,0.842721,2.030393,2.953862,7.264668,2.438331,1.606880,5.006979,5.014265,6.512468,4.665017
'sample6.wav',4.870318,4.509628,4.360152,5.227642,4.467906,2.425678,1.158710,4.874316,1.376130,5.592674,3.895345,6.959400,5.257162,1.863075
'sample6.wav',6.896549,0.556996,4.105398,2.863779,4.546046,2.890750,3.204581,3.822823,1.293282,5.651948,4.395470,6.395258,2.427679,6.800334
'sample6.wav',6.438972,2.470548,4.715626,4.541889,3.828964,2.050660,4.098528,5.727586,3.693263,5.713938,4.102140,5.705110,6.572153,6.509231
'sample6.wav',6.115876,0.253181,3.723136,2.732135,1.845014,5.920328,0.462200,7.308640,2.692742,4.443099,2.857813,5.458283,3.057211,5.598965
'sample6.wav',2.700830,4.184934,3.336939,5.389648,2.517177,2.440414,5.099973,5.859890,4.923678,4.762215,2.913786,6.093592,6.067627,5.402363
'sample6.wav',2.808598,1.039579,5.214445,4.756499,3.329480,4.737843,3.262721,2.955934,1.129638,3.245951,2.221387,6.121304,6.549983,4.413871
'sample6.wav',2.886808,0.970493,2.785535,3.175986,1.480887,4.296779,5.026969,7.642743,4.036508,5.158044,4.449619,3.848440,5.979986,2.015236
'sample6.wav',6.435925,1.051549,2.033966,3.007162,0.751339,2.610629,4.428450,4.159930,2.591942,2.653192,4.771880,2.207640,5.541603,5.627544
'sample6.wav',7.159212,3.600714,2.228922,2.868548,1.576719,5.453284,0.351794,3.882304,0.928535,1.891904,4.851603,4.879724,2.640504,3.018752
'sample6.wav',5.862749,1.212349,5.344644,3.220110,1.773259,4.729522,2.382431,4.611193,5.500217,5.557480,2.328567,3.286411,5.554205,4.258578
'sample6.wav',3.104586,1.634056,4.334165,2.905396,0.733745,2.414848,1.771131,3.987411,1.852609,6.205767,6.175505,3.916132,5.785389,3.133791
'sample6.wav',6.057794,3.985207,5.086067,1.367421,1.117246,3.927717,0.929850,3.805331,3.876613,4.529383,5.386422,4.211277,5.356234,1.906879
'sample6.wav',2.995938,2.649282,2.714207,3.205263,2.815161,5.065018,4.525018,4.522566,4.914253,1.508295,5.082500,5.273046,6.660738,5.106173
'sample6.wav',3.031635,4.690855,3.985897,4.036493,0.291972,3.060825,1.915731,3.553381,2.032162,5.400034,5.721265,6.333208,5.502589,3.829456
'sample6.wav',5.647761,0.432796,0.978573,2.527780,2.122816,4.778845,2.154045,6.522456,5.208814,5.856430,4.102603,6.455900,3.154553,3.949408
'sample6.wav',4.088242,2.327291,5.420956,3.037078,3.593954,6.363180,4.710679,5.600306,5.369129,1.686695,3.192397,6.840266,2.853092,2.863634
'sample6.wav',5.713231,3.004805,3.169523,1.508918,4.432418,4.488546,2.145942,4.256470,2.193655,5.889227,5.251214,6.557898,3.231741,5.808694
'sample6.wav',6.189828,2.968867,3.420305,3.388260,3.043450,5.120108,2.529717,7.203416,4.911635,5.697347,6.218176,2.683880,2.319995,5.387997
'sample6.wav',5.360100,4.262614,4.652349,2.465911,2.360913,6.547462,4.625657,7.172143,2.618496,2.471378,4.969449,5.683312,2.082540,2.220427
'sample6.wav',6.144333,0.774026,2.501872,1.085272,4.113156,6.150117,3.592604,4.855783,1.612028,3.257143,5.640050,5.315959,4.347250,6.194768
'sample6.wav',3.618306,1.644115,3.950714,5.425938,1.646677,4.896929,3.455015,3.035021,4.808735,1.779354,5.734547,2.443317,3.963016,3.926682
'sample6.wav',6.118959,0.154142,2.455299,2.055412,1.918000,6.569134,4.028766,5.906716,5.302176,6.039680,5.313063,5.978975,4.270715,2.007667
'sample6.wav',7.297164,4.899068,2.376323,4.422080,0.726131,2.473605,4.197801,6.873464,5.048624,2.132447,4.847183,3.665707,5.067097,3.784269
'sample6.wav',6.778823,3.975028,4.051181,1.775810,3.304015,4.203464,1.744895,7.200510,2.815239,3.803919,2.755353,3.881462,3.390879,6.374958
'sample6.wav',2.875344,3.900052,2.989247,5.875438,0.163513,4.791272,0.202780,5.782456,1.882678,3.372668,2.201492,2.705006,2.454641,4.438674
'sample6.wav',4.276354,0.837856,1.335221,3.517171,1.204485,5.654534,4.726269,4.806829,3.458086,4.430139,4.989895,3.383577,4.590871,4.878150
'sample6.wav',4.290165,1.890129,2.001543,5.460900,4.929963,3.743375,0.642682,2.711331,2.286126,3.992159,4.140933,4.063348,6.500424,5.390659
